,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
448528,2079151,3421759,Medium,WD,COMMON ASSAULT,P181181770,800 BLK W LEXINGTON ST,39.291089,-76.630267,2018-04-28
63739,349291,2521032,Medium,WD,COMMON ASSAULT,P171443385,1800 W SARATOGA ST,39.292053,-76.645545,2017-05-24
322974,1763710,3284939,Medium,SW,COMMON ASSAULT,P180650563,1200 KEVIN RD,39.298914,-76.690867,2018-03-06
690390,3730547,2509161,Medium,NW,COMMON ASSAULT,P171403126,2700 PARK HEIGHTS TE,39.240704,-76.642135,2017-05-20
554499,3172145,2570491,Medium,NE,COMMON ASSAULT,P171611474,3800 BONVIEW AV,39.314975,-76.563666,2017-06-10
703336,3743540,2909348,High,SD,AGGRAV ASSAULT,P172800997,3700 BLK 10TH ST,39.233290999999994,-76.596294,2017-10-07
3327,42798,2589039,Medium,SD,COMMON ASSAULT,P171671921,600 ARSAN AV,39.23883,-76.600398,2017-06-16
389491,1911851,3341477,Medium,WD,COMMON ASSAULT,P180882992,300 W PRATT ST,39.286289000000004,-76.619646,2018-03-29
697779,3737958,2735851,Medium,SE,COMMON ASSAULT,P172171956,400 S ROBINSON ST,39.287335999999996,-76.57231800000001,2017-08-05
9679,51044,2875581,Medium,SW,COMMON ASSAULT,P172681148,4600 MAPLE WOOD DR,39.29128,-76.692419,2017-09-25
77141,367024,2924627,Medium,SD,COMMON ASSAULT,P172852652,1300 SARGEANT ST,39.280739000000004,-76.636157,2017-10-12
689394,3729547,2492641,Medium,ND,COMMON ASSAULT,P171352433,200 E UNIVERSITY PY,39.330694,-76.61491600000001,2017-05-15
381987,1892023,3330964,Medium,SE,COMMON ASSAULT,P180840161,1600 THAMES ST,39.281085,-76.594713,2018-03-25
605049,3375941,2656651,Medium,SE,COMMON ASSAULT,P171900502,2600 BOSTON ST,39.280361,-76.579898,2017-07-09
488245,2887076,2617005,Medium,CD,COMMON ASSAULT,P171762890,700 W LEXINGTON ST,39.291151,-76.628099,2017-06-25
700857,3741050,2839112,Medium,WD,COMMON ASSAULT,P172550423,200 N FREMONT AV,39.291096,-76.63007900000001,2017-09-12
567481,3185169,2992272,Medium,SD,COMMON ASSAULT,P173110071,4100 TOWNSEND AV,39.228919,-76.602322,2017-11-07
514631,2982204,2766198,Medium,NE,COMMON ASSAULT,P172282077,4200 GLENMORE AV,39.350957,-76.533703,2017-08-16
17834,61837,3101079,Medium,SE,COMMON ASSAULT,P173552050,2600 ORLEANS ST,39.295711,-76.580241,2017-12-21
57891,251749,3094347,Medium,CD,COMMON ASSAULT,P173530295,200 E MADISON ST,39.29869,-76.612975,2017-12-19
627516,3468595,2534213,Medium,NW,COMMON ASSAULT,P171491392,3100 OAKFIELD AV,39.322055999999996,-76.68575899999999,2017-05-29
95714,481349,2737010,Medium,ND,COMMON ASSAULT,P172180156,5400 YORK RD,39.356169,-76.60990100000001,2017-08-06
67794,354447,2635529,Medium,SW,COMMON ASSAULT,P171830167,3000 HARLEM AV,39.295851,-76.666911,2017-07-02
52788,245101,2948060,Medium,NE,COMMON ASSAULT,P172941740,3000 E NORTHERN PY,39.363406,-76.551899,2017-10-21
490392,2889232,2683100,High,NE,AGGRAV ASSAULT,P171991284,3500-20 PARKLAWN AV,39.325245,-76.57436,2017-07-18
592531,3286965,3038206,Medium,SE,COMMON ASSAULT,P173291821,6500 EASTERN AV,39.287889,-76.536234,2017-11-25
713988,3789702,2974330,Medium,SE,COMMON ASSAULT,P173041110,1700 PUMPHREY ST,39.27312,-76.538336,2017-10-31
89905,473596,2560010,Medium,SE,COMMON ASSAULT,P171580204,100 S WASHINGTON ST,39.290476,-76.589076,2017-06-07
492341,2891187,2760248,High,ND,AGGRAV ASSAULT,P172261767,600 HARWOOD AV,39.357523,-76.607015,2017-08-14
439803,2049930,3407021,Medium,WD,COMMON ASSAULT,P181131493,1200 W NORTH AV,39.310289000000004,-76.63726199999999,2018-04-23
14260,57062,2994458,Medium,SD,COMMON ASSAULT,P173112609,4200 AUDREY AV,39.22959,-76.605082,2017-11-07
727718,3830726,3076578,Medium,SE,COMMON ASSAULT,P173451451,2200 ESSEX ST,39.284347,-76.584756,2017-12-11
411659,1968265,3384792,Medium,NE,COMMON ASSAULT,P181050013,6400 HARFORD RD,39.360816,-76.55411,2018-04-15
26275,136411,2723141,Medium,SD,COMMON ASSAULT,P172131006,2800 WINWOOD CT,39.245847,-76.62951899999999,2017-08-01
396777,1928913,3350468,High,SW,AGGRAV ASSAULT,P180921133,400 S BEECHFIELD AV,39.275715000000005,-76.694599,2018-04-02
576019,3270347,2522308,Medium,CD,COMMON ASSAULT,P171451341,200 E SARATOGA ST,39.292390000000005,-76.61209000000001,2017-05-25
166463,822951,3111309,High,NE,AGGRAV ASSAULT,P173600768,2600 AISQUITH ST,39.318996000000006,-76.59657299999999,2017-12-26
434591,2032723,3400309,Medium,NE,COMMON ASSAULT,P181103028,3700 KENYON AV,39.317927000000005,-76.562208,2018-04-20
47616,238318,2763173,Medium,ND,COMMON ASSAULT,P172271894,2700 N CHARLES ST,39.321267,-76.617214,2017-08-15
613345,3384281,2850121,High,ED,AGGRAV ASSAULT,P172590376,2700 E BIDDLE ST,39.304848,-76.57968000000001,2017-09-16
382123,1892196,3330478,Medium,WD,COMMON ASSAULT,P180832563,1900 W BALTIMORE ST,39.288117,-76.64707,2018-03-24
658102,3570790,2814467,Medium,NE,COMMON ASSAULT,P172452237,1600 WADSWORTH WY,39.362803,-76.582246,2017-09-02
469034,2798300,2606886,Medium,WD,COMMON ASSAULT,P171731640,1900 N PAYSON ST,39.310091,-76.64991500000001,2017-06-22
396803,1928994,3350495,High,NE,AGGRAV ASSAULT,P180804118,3300 RAMONA AV,39.323625,-76.564227,2018-04-02
8030,48904,2786712,Medium,ED,COMMON ASSAULT,P172352625,1000 ASHLAND CT,39.300164,-76.603651,2017-08-23
669806,3647727,2492738,Medium,SW,COMMON ASSAULT,P171352533,3700 EDMONDSON AV,39.293957,-76.678525,2017-05-15
428545,2014960,3392316,Medium,NE,COMMON ASSAULT,P181080179,4300 ARIZONA AV,39.339953,-76.54611,2018-04-18
9316,50577,2825658,High,WD,AGGRAV ASSAULT,P172500756,300 N GILMOR ST,39.292264,-76.642583,2017-09-07
648409,3561063,2508428,High,SW,AGGRAV ASSAULT,P171402324,4700 DUNKIRK AV,39.283536,-76.69343,2017-05-20
700053,3740242,2827772,Medium,NE,COMMON ASSAULT,P172510015,5000 DENVIEW WY,39.324131,-76.533518,2017-09-08
432670,2026287,3397731,Medium,SW,COMMON ASSAULT,P181100176,1400 BLOOMFIELD AV,39.261864,-76.666699,2018-04-20
710847,3751316,3183349,Medium,ND,COMMON ASSAULT,P180242385,1400 W 36TH ST,39.330293,-76.63799499999999,2018-01-24
471634,2800927,2741995,Medium,WD,COMMON ASSAULT,P172200021,1600 BLK MOUNTMOR CT,39.306965999999996,-76.644515,2017-08-08
590050,3284450,2926547,Medium,WD,COMMON ASSAULT,P172861994,700 N FULTON AV,39.296564000000004,-76.645726,2017-10-13
673951,3651900,2655054,Medium,SE,COMMON ASSAULT,P171891890,600 S PRESIDENT ST,39.283594,-76.601905,2017-07-08
500893,2899766,3022529,Medium,NE,COMMON ASSAULT,P173222714,1700 HOMESTEAD ST,39.320319,-76.59467,2017-11-18
503904,2902808,3124166,High,NW,AGGRAV ASSAULT,P180010357,2800 N LOUDON AV,39.31662,-76.686832,2018-01-01
17792,61783,3104551,High,WD,AGGRAV ASSAULT,P173570284,1600 BALMOR CT,39.304901,-76.64328499999999,2017-12-23
655292,3567973,2764385,Medium,ED,COMMON ASSAULT,P172273249,500 E PRESTON ST,39.304786,-76.60931,2017-08-15
122255,604479,2942673,High,SE,AGGRAV ASSAULT,P172921978,300 S MACON ST,39.288928999999996,-76.557437,2017-10-19
667924,3580653,3171241,Medium,ND,COMMON ASSAULT,P180200842,200 E UNIVERSITY PY,39.330694,-76.61491600000001,2018-01-20
611850,3382760,2823886,Medium,CD,COMMON ASSAULT,P172491573,200 N EUTAW ST,39.292121,-76.621112,2017-09-06
604162,3375052,2633732,Medium,SD,COMMON ASSAULT,P171821583,900 HERNDON CT,39.228945,-76.60116,2017-07-01
53069,245448,2951312,Medium,ED,COMMON ASSAULT,P172952324,2300-BL E HOFFMAN ST,39.306783,-76.585171,2017-10-22
166166,821102,3068883,Medium,NW,COMMON ASSAULT,P173420056,3900 DORCHESTER RD,39.329496,-76.683274,2017-12-08
49753,241164,2844209,Medium,NE,COMMON ASSAULT,P172570079,3400 ROYSTON AV,39.355938,-76.54863,2017-09-14
515103,2982676,2767822,Medium,SE,COMMON ASSAULT,P172290586,200 DOUGLAS CT,39.294241,-76.596641,2017-08-17
60667,255515,3198695,Medium,SD,COMMON ASSAULT,P180301345,400 E JEFFREY ST,39.234159000000005,-76.60696999999999,2018-01-30
676519,3654485,2722235,Medium,SW,COMMON ASSAULT,P172123176,400 FURROW ST,39.282864000000004,-76.65187399999999,2017-07-31
70475,357819,2702319,Medium,CD,COMMON ASSAULT,P172060361,1200 N CHARLES ST,39.30356,-76.616061,2017-07-25
354698,1824638,3297519,Medium,SW,COMMON ASSAULT,P180701149,3100 NORMOUNT AV,39.302569,-76.66897900000001,2018-03-11
23127,132308,2579827,Medium,SD,COMMON ASSAULT,P171642246,200 S PAYSON ST,39.284723,-76.64846700000001,2017-06-13
18787,63082,3147044,Medium,CD,COMMON ASSAULT,P180102634,500 CUMBERLAND ST,39.309821,-76.640363,2018-01-10
66696,353092,2593516,Medium,NE,COMMON ASSAULT,P171683365,2200-BL ST CLOUD AV,39.31646,-76.57719,2017-06-17
625536,3466612,2490589,Medium,SW,COMMON ASSAULT,P171350067,4900 PARKTON CT,39.279879,-76.696711,2017-05-15
178916,909596,2501463,Medium,NE,COMMON ASSAULT,P171381840,1600 E BELVEDERE AV,39.359009,-76.586113,2017-05-18
705343,3745572,2987864,Medium,SD,COMMON ASSAULT,P173090779,4100 PENNINGTON AV,39.228138,-76.58872,2017-11-05
445695,2075523,3423295,Medium,SD,COMMON ASSAULT,P181190319,4000 HILLCREST AV,39.231991,-76.603774,2018-04-29
669352,3647254,2471140,Medium,SW,COMMON ASSAULT,P171272821,800 WILDWOOD PY,39.296393,-76.683934,2017-05-07
550722,3168214,2468675,High,WD,AGGRAV ASSAULT,P171270046,2100 N SMALLWOOD ST,39.311892,-76.652817,2017-05-07
566792,3184477,2972785,High,SD,AGGRAV ASSAULT,P173032286,1700 MCHENRY ST,39.284323,-76.644077,2017-10-30
703896,3744103,2949036,High,NE,AGGRAV ASSAULT,P172942826,1500 RAMBLEWOOD RD,39.361464,-76.586912,2017-10-21
539128,3086311,2810211,Medium,CD,COMMON ASSAULT,P172440685,1700 MADISON AV,39.306379,-76.631058,2017-09-01
675331,3653284,2713701,Medium,ND,COMMON ASSAULT,P172092920,5900 NORTHWOOD DR,39.364349,-76.59903299999999,2017-07-28
688537,3728462,2462939,Medium,ND,COMMON ASSAULT,P171243314,3000 DUPONT AV,39.344184999999996,-76.665769,2017-05-04
351773,1817336,3297235,Medium,NE,COMMON ASSAULT,P180700872,6400 EVERALL AV,39.354252,-76.537003,2018-03-11
373086,1869463,3318733,Medium,NE,COMMON ASSAULT,P180782573,3800 LYNDALE AV,39.316943,-76.56535600000001,2018-03-19
9197,50437,2797993,Medium,ED,COMMON ASSAULT,P172392306,2000 N WOLFE ST,39.313253,-76.591787,2017-08-27
288330,1655502,3188501,High,ND,AGGRAV ASSAULT,P180261677,2500 W BELVEDERE AV,39.352908,-76.666818,2018-01-26
703632,3743837,2926804,High,NW,AGGRAV ASSAULT,P172862306,REISTERSTOWN PLAZA,39.456413,-76.816576,2017-10-13
703489,3743693,2907468,Medium,SE,COMMON ASSAULT,P172792405,6500 COLGATE AV,39.260669,-76.532372,2017-10-06
625398,3466351,2465678,Medium,SE,COMMON ASSAULT,P171253144,700 S BROADWAY,39.283398,-76.593496,2017-05-05
16317,59770,3042889,Medium,WD,COMMON ASSAULT,P173312239,1300 N BENTALOU ST,39.302867,-76.65369100000001,2017-11-27
486828,2885637,2570177,Medium,ND,COMMON ASSAULT,P171611131,2800 W GARRISON AV,39.349686,-76.66587,2017-06-10
330146,1773541,3282971,High,SD,AGGRAV ASSAULT,P180641228,1300 W PRATT ST,39.285522,-76.637964,2018-03-05
634545,3475644,2774111,Medium,WD,COMMON ASSAULT,P172311184,2100 WESTWOOD AV,39.308606,-76.6517,2017-08-19
627272,3468350,2527333,Medium,ED,COMMON ASSAULT,P171463602,700 N LAKEWOOD AV,39.299287,-76.579498,2017-05-26
479431,2808765,3046656,Medium,NW,COMMON ASSAULT,P173330559,4800 PALMER AV,39.346362,-76.67071999999999,2017-11-29
121558,603574,2946704,Medium,SD,COMMON ASSAULT,P172940216,4200 CURTIS AV,39.227567,-76.587035,2017-10-21
617923,3388877,2965342,Medium,SE,COMMON ASSAULT,P173002894,1700 THAMES ST,39.281847,-76.592522,2017-10-27
156035,762201,2623773,Medium,NW,COMMON ASSAULT,P171790748,REISTERSTOWN PLAZA,39.456413,-76.816576,2017-06-28
533791,3080947,2626298,Medium,CD,COMMON ASSAULT,P171800008,500 DOLPHIN ST,39.300872,-76.62795600000001,2017-06-29
393677,1922173,3346766,High,WD,AGGRAV ASSAULT,P180902341,2500 SALEM ST,39.312334,-76.64245600000001,2018-03-31
289390,1668296,3207995,Medium,ND,COMMON ASSAULT,P180341346,1100 E BELVEDERE AV,39.360551,-76.59546999999999,2018-02-03
83416,375385,3115255,Medium,NE,COMMON ASSAULT,P173620299,700 E 25TH ST,39.318356,-76.603077,2017-12-28
118479,599595,2822286,Medium,WD,COMMON ASSAULT,P172482577,1500 W BALTIMORE ST,39.288377000000004,-76.641123,2017-09-05
663100,3575816,3033553,High,ND,AGGRAV ASSAULT,P173271236,1400 UNION AV,39.332664,-76.638416,2017-11-23
93405,478294,2666951,High,ND,AGGRAV ASSAULT,P171932732,1400 WELDON PL N,39.337309000000005,-76.641664,2017-07-12
46458,236822,2715171,Medium,SW,COMMON ASSAULT,P172101407,3600 W CATON AV,39.288146000000005,-76.676367,2017-07-29
692414,3732578,2573972,Medium,SE,COMMON ASSAULT,P171621899,100 BLK N JANNEY ST,39.294074,-76.560806,2017-06-11
71979,359749,2741447,Medium,ED,COMMON ASSAULT,P172192457,500 E PRESTON ST,39.304786,-76.60931,2017-08-07
50278,241850,2840612,Medium,ND,COMMON ASSAULT,P172552148,4300 FALLS RD,39.341171,-76.639521,2017-09-12
623357,3394324,3146784,High,SD,AGGRAV ASSAULT,P180102341,1300 E PATAPSCO AV,39.233218,-76.59231,2018-01-10
673999,3651948,2635460,Medium,ND,COMMON ASSAULT,P171830099,3600 FALLS RD,39.331032,-76.634963,2017-07-02
412880,1971373,3369671,High,SD,AGGRAV ASSAULT,P180992157,900 E FORT AV,39.271392,-76.600595,2018-04-09
389473,1911830,3341455,Medium,ND,COMMON ASSAULT,P180882986,1000 W 43RD ST,39.340153,-76.635589,2018-03-29
71491,359114,2762755,Medium,ND,COMMON ASSAULT,P172271434,500 ROSSITER AV,39.348925,-76.608509,2017-08-15
72373,360294,2783156,Medium,ED,COMMON ASSAULT,P172341976,2400 E FEDERAL ST,39.308883,-76.584182,2017-08-22
539662,3086847,2819813,Medium,ED,COMMON ASSAULT,P172472593,400 E NORTH AV,39.311370000000004,-76.610781,2017-09-04
326041,1767932,3257234,Medium,NW,COMMON ASSAULT,P180540521,2900 GARRISON BL,39.320484,-76.677325,2018-02-23
684355,3662402,3071291,Medium,NE,COMMON ASSAULT,P173422835,1600 WOODBOURNE AV,39.355491,-76.586458,2017-12-08
704771,3744993,2969477,Medium,SW,COMMON ASSAULT,P173021270,2000 BEECHWOOD AV,39.305389,-76.705726,2017-10-29
560007,3177668,2751406,Medium,SD,COMMON ASSAULT,P172231018,800 E PATAPSCO AV,39.23519,-76.598667,2017-08-11
562709,3180375,2812569,Medium,CD,COMMON ASSAULT,P172450124,800 LINDEN AV,39.298648,-76.62078000000001,2017-09-02
607669,3378569,2709808,High,SW,AGGRAV ASSAULT,P172081947,2700 WILKENS AV,39.27802,-76.658845,2017-07-27
169102,854022,2472342,Medium,ND,COMMON ASSAULT,P171281442,3500 CHESTNUT AV,39.330042,-76.629349,2017-05-08
503218,2902119,3095218,Medium,SE,COMMON ASSAULT,P173531323,3200 E PRATT ST,39.290109,-76.571208,2017-12-19
646679,3487866,3184718,Medium,ED,COMMON ASSAULT,P180250653,1600 E 25TH ST,39.316579,-76.595264,2018-01-25
541141,3088338,2874654,Medium,CD,COMMON ASSAULT,P172680033,900 PENNSYLVANIA AV,39.296611,-76.62610600000001,2017-09-25
339518,1793230,3276914,Medium,NW,COMMON ASSAULT,P180612747,3700 W BELVEDERE AV,39.346224,-76.680335,2018-03-02
413771,1973658,3370746,Medium,ND,COMMON ASSAULT,P181000585,3100 ELLERSLIE AV,39.325196999999996,-76.605029,2018-04-10
661947,3574645,2962529,Medium,SE,COMMON ASSAULT,P172992776,500 DUNDALK AV,39.287446,-76.54419399999999,2017-10-26
577645,3271978,2565958,Medium,SW,COMMON ASSAULT,P171600117,3000 W NORTH AV,39.309047,-76.66769000000001,2017-06-09
554876,3172525,2600812,Medium,ED,COMMON ASSAULT,P171711744,1400 KENHILL AV,39.307063,-76.577572,2017-06-20
415148,1977581,3372123,Medium,CD,COMMON ASSAULT,P181002190,500 BLK CUMBERLAND ST,39.309821,-76.640363,2018-04-10
615733,3386682,2936770,Medium,SD,COMMON ASSAULT,P172901227,3700 EVERETT ST,39.231004999999996,-76.591976,2017-10-17
572859,3190560,3181452,Medium,ND,COMMON ASSAULT,P180240150,3200 AVON AV,39.327314,-76.604641,2018-01-24
631038,3472128,2657159,Medium,SW,COMMON ASSAULT,P171901098,2200 HARMAN AV,39.260214000000005,-76.642641,2017-07-09
43733,233263,2651386,High,SE,AGGRAV ASSAULT,P171881030,500 BLK N GLOVER ST,39.297164,-76.580034,2017-07-07
95409,480937,2744173,Medium,SW,COMMON ASSAULT,P172202483,4600 EDMONDSON AV,39.293406,-76.693881,2017-08-08
370155,1864437,3313749,High,SW,AGGRAV ASSAULT,P180762529,600 DENISON ST,39.294564,-76.674141,2018-03-17
136185,703597,2709824,Medium,CD,COMMON ASSAULT,P172081958,100 E PRESTON ST,39.304565999999994,-76.61418499999999,2017-07-27
287460,1654153,2570652,High,NE,AGGRAV ASSAULT,P171611656,3500 ELMLEY AV,39.317214,-76.572201,2017-06-10
376211,1876921,3324214,Medium,NE,COMMON ASSAULT,P180811332,6800 MCCLEAN BL,39.36995,-76.56710799999999,2018-03-22
92205,476659,2627936,High,CD,AGGRAV ASSAULT,P171801918,100 W FAYETTE ST,39.290305,-76.61636999999999,2017-06-29
536417,3083595,2729713,High,ND,AGGRAV ASSAULT,P172151752,3200 GREENMOUNT AV,39.327394,-76.60941899999999,2017-08-03
28200,138867,2817566,Medium,ED,COMMON ASSAULT,P172470106,1100 BLK DARLEY AV,39.31665,-76.599713,2017-09-04
341846,1796301,3269934,Medium,SW,COMMON ASSAULT,P180412133,100 DIENER PL,39.282389,-76.687492,2018-02-28
731870,3834895,2914938,Medium,NE,COMMON ASSAULT,P172821142,2400 WELLBRIDGE DR,39.367701000000004,-76.563856,2017-10-09
492344,2891190,2757914,Medium,ND,COMMON ASSAULT,P172252009,400 E LORRAINE AV,39.320071,-76.61089,2017-08-13
662720,3575422,2985345,Medium,SW,COMMON ASSAULT,P173080944,2000 N LONGWOOD ST,39.310196000000005,-76.66759300000001,2017-11-04
598206,3368835,2461319,Medium,NW,COMMON ASSAULT,P171241428,6600 EBERLE DR,39.354581,-76.707911,2017-05-04
605298,3376191,2658614,Medium,ND,COMMON ASSAULT,P171902728,1400 UNION AV,39.332664,-76.638416,2017-07-09
527614,2995268,3165789,Medium,SW,COMMON ASSAULT,P180180976,2600 W BALTIMORE ST,39.287645,-76.65855,2018-01-18
149640,720956,3181542,Medium,CD,COMMON ASSAULT,P180240253,1500 EUTAW PL,39.305448,-76.628253,2018-01-24
15573,58771,3014088,Medium,NE,COMMON ASSAULT,P173192343,5600 CARTER AV,39.348665000000004,-76.556392,2017-11-15
296162,1680484,3216535,Medium,SD,COMMON ASSAULT,P180371604,1100 CARROLL ST,39.281841,-76.631687,2018-02-06
605773,3376669,2676678,Medium,WD,COMMON ASSAULT,P171970294,1600 SPRAY CT,39.305784,-76.644116,2017-07-16
523943,2991549,3058201,Medium,NE,COMMON ASSAULT,P173372244,700 E 25TH ST,39.318356,-76.603077,2017-12-03
353680,1822046,3298867,Medium,SW,COMMON ASSAULT,P180710018,3200 STRICKLAND ST,39.277575,-76.669754,2018-03-12
650232,3562890,2543846,High,SW,AGGRAV ASSAULT,P171522550,700 DORCHESTER RD,39.271448,-76.69364300000001,2017-06-01
67839,354499,2632916,High,NW,AGGRAV ASSAULT,P171820633,2500-BL LIBERTY HEIGHTS AV,39.319437,-76.65589399999999,2017-07-01
649165,3561821,2534002,Medium,NE,COMMON ASSAULT,P171491149,3400 RAVENWOOD AV,39.315325,-76.575717,2017-05-29
100483,487666,2924048,Medium,SD,COMMON ASSAULT,P172851980,100 W HENRIETTA ST,39.278902,-76.61613100000001,2017-10-12
355002,1825333,3295556,Medium,SD,COMMON ASSAULT,P180691772,2000 S HANOVER ST,39.267396999999995,-76.614912,2018-03-10
701416,3741610,2874357,High,WD,AGGRAV ASSAULT,P172672649,1500 BLK N SMALLWOOD ST,39.305496999999995,-76.65245,2017-09-24
647468,3560121,2470790,Medium,CD,COMMON ASSAULT,P171272404,1100 PENNSYLVANIA AV,39.29892,-76.62898299999999,2017-05-07
395899,1926928,3349425,Medium,ND,COMMON ASSAULT,P180912444,400 E NORTHERN PY,39.3651,-76.61295,2018-04-01
52020,244109,2930944,Medium,NE,COMMON ASSAULT,P172880562,2700 BAUERNWOOD AV,39.369157,-76.554346,2017-10-15
184070,916858,2489008,Medium,NE,COMMON ASSAULT,P171341302,3500 ERDMAN AV,39.318560999999995,-76.570368,2017-05-14
46905,237381,2734623,Medium,SD,COMMON ASSAULT,P172170561,1500 RUSSELL ST,39.274281,-76.627721,2017-08-05
584801,3279184,2789332,Medium,NE,COMMON ASSAULT,P172362333,3700 BLK EVERGREEN AV,39.347223,-76.550496,2017-08-24
519934,2987526,2900183,Medium,SW,COMMON ASSAULT,P172770641,3800 OLD FREDERICK RD,39.283925,-76.67957,2017-10-04
316250,1726828,3242525,Medium,SE,COMMON ASSAULT,P180480943,100 S BROADWAY,39.290192,-76.593874,2018-02-17
589434,3283829,2939113,Medium,SE,COMMON ASSAULT,P172910857,3200 EASTERN AV,39.286415999999996,-76.571348,2017-10-18
546441,3093663,3069049,Medium,SW,COMMON ASSAULT,P173420247,1600 N HILTON ST,39.30608,-76.67213100000001,2017-12-08
331420,1775274,3256449,Medium,SE,COMMON ASSAULT,P180532529,600 BLK N ELLWOOD AV,39.298411,-76.573755,2018-02-22
605473,3376368,2645367,Medium,NE,COMMON ASSAULT,P171861286,5100 E FEDERAL ST,39.310373999999996,-76.555066,2017-07-05
635102,3476202,2782736,High,NE,AGGRAV ASSAULT,P172341525,4200 BERGER AV,39.340378,-76.547894,2017-08-22
658273,3570962,2854853,Medium,CD,COMMON ASSAULT,P172602475,800 W LEXINGTON ST,39.291089,-76.630267,2017-09-17
324965,1766563,3252961,Medium,WD,COMMON ASSAULT,P180521908,3400 BLK WOODBROOK AV,39.31773,-76.650221,2018-02-21
421512,1994569,3378814,Medium,NW,COMMON ASSAULT,P181030140,4800 PALMER AV,39.346328,-76.670683,2018-04-13
524267,2991873,3071692,Medium,WD,COMMON ASSAULT,P173430399,1500 BLK N MOUNT ST,39.305341,-76.644762,2017-12-09
673797,3651746,2663910,Medium,SD,COMMON ASSAULT,P171922731,1100 SCOTT ST,39.27945,-76.628641,2017-07-11
337043,1790011,3261862,Medium,NE,COMMON ASSAULT,P180560184,4400 MARBLE HALL RD,39.343625,-76.59536899999999,2018-02-25
108124,552632,2517675,High,NW,AGGRAV ASSAULT,P171433033,3000 PIEDMONT AV,39.316968,-76.668925,2017-05-23
115543,595810,2705158,Medium,SE,COMMON ASSAULT,P172070180,300 HERRING CT,39.287557,-76.595083,2017-07-26
137007,704670,2731810,Medium,SE,COMMON ASSAULT,P172160726,400 BLK ELRINO ST,39.288953,-76.542916,2017-08-04
314489,1722723,3240452,High,ED,AGGRAV ASSAULT,P180471758,2400 E FEDERAL ST,39.308883,-76.584182,2018-02-16
16477,59995,3053074,Medium,SD,COMMON ASSAULT,P173352300,2800 WINWOOD CT,39.245847,-76.62951899999999,2017-12-01
587734,3282127,2858737,Medium,ND,COMMON ASSAULT,P172621069,2200 N HOWARD ST,39.314225,-76.61949399999999,2017-09-19
48674,239686,2800617,Medium,SW,COMMON ASSAULT,P172402354,3100 W NORTH AV,39.308983000000005,-76.669488,2017-08-28
593940,3288378,3074688,Medium,CD,COMMON ASSAULT,P173441461,900 PENNSYLVANIA AV,39.296611,-76.62610600000001,2017-12-10
560678,3178340,2759663,Medium,WD,COMMON ASSAULT,P172261091,900 WHITMORE AV,39.298826,-76.658064,2017-08-14
500128,2898999,3016945,Medium,SW,COMMON ASSAULT,P173202584,2500 W FAYETTE ST,39.288928000000006,-76.65668000000001,2017-11-16
652995,3565667,2671611,Medium,NE,COMMON ASSAULT,P171951197,2400 BELAIR RD,39.317686,-76.578171,2017-07-14
616222,3387173,2929860,High,SW,AGGRAV ASSAULT,P172872537,3600 W FRANKLIN ST,39.292646000000005,-76.677151,2017-10-14
328538,1771447,3275310,Medium,NE,COMMON ASSAULT,P180610931,1700 E COLD SPRING LN,39.345871,-76.585171,2018-03-02
599108,3369977,2468420,Medium,SW,COMMON ASSAULT,P171262877,3600 WILKENS AV,39.271254,-76.679567,2017-05-06
603815,3374704,2616598,Medium,ED,COMMON ASSAULT,P171762421,1700 N MILTON AV,39.310175,-76.582961,2017-06-25
560393,3178054,2743085,Medium,SW,COMMON ASSAULT,P172201275,1200 BLK POPLAR GROVE ST,39.301352,-76.66532600000001,2017-08-08
145135,715173,3002102,Medium,SE,COMMON ASSAULT,P173142551,400 S MACON ST,39.287927,-76.557362,2017-11-10
116352,596862,2734273,Medium,NE,COMMON ASSAULT,P172170140,3100 BLK ERDMAN AV,39.321569000000004,-76.573621,2017-08-05
36060,149141,3105363,Medium,SW,COMMON ASSAULT,P173571205,700 N EDGEWOOD ST,39.295286,-76.675634,2017-12-23
553108,3170747,2526628,High,NW,AGGRAV ASSAULT,P171462825,6500 ARMSTRONG AV,39.351915000000005,-76.708267,2017-05-26
546047,3093267,3041551,Medium,SD,COMMON ASSAULT,P173310740,3400 SPELMAN RD,39.243505,-76.62611899999999,2017-11-27
465006,2733337,3017529,Medium,NW,COMMON ASSAULT,P173210268,4300 KATHLAND AV,39.32613,-76.691751,2017-11-17
26921,137217,2753282,Medium,WD,COMMON ASSAULT,P172233114,2500 CALVERTON HEIGHTS AV,39.29759,-76.65664,2017-08-11
77875,367994,2954664,Medium,ND,COMMON ASSAULT,P172970456,2500 W COLD SPRING LN,39.340682,-76.661703,2017-10-24
623880,3394847,3168392,Medium,SE,COMMON ASSAULT,P180190946,1700 BLK THAMES ST,39.281847,-76.592522,2018-01-19
326499,1768857,3278682,Medium,SD,COMMON ASSAULT,P180621573,100 E CROSS ST,39.27705,-76.61234499999999,2018-03-03
108437,560119,2702264,Medium,SD,COMMON ASSAULT,P172060295,2900 CARVER RD,39.246742,-76.625374,2017-07-25
134440,701427,2637658,Medium,NE,COMMON ASSAULT,P171832568,4200 POWELL AV,39.347378000000006,-76.538962,2017-07-02
